"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2022-06-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Bahamas","BHS","Gasto (% del PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.6108654453569","17.4629398680878","18.0829848825989","17.4320827943079","17.1371586376189","17.3694954797317","18.2571349404267","11.2387956464888","10.7095483534849","10.3294303521533","10.2594326481743","10.4233916778775","10.3894085907697","11.2625689254562","11.278457122853","11.3576991114455","11.6635471735228","11.8675423842145","12.77773133194","14.2433449943698","15.3934154965055","16.5592966586399","16.3548181649177","16.1152628426175","15.744224968191","16.0360608531517","17.9570707610735","19.881197209976","17.4708838332366","18.5918607119035","27.6095141192845","",
"Bosnia y Herzegovina","BIH","Gasto (% del PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.6172734570244","33.9930341864315","36.0736132174875","37.8310013389341","39.8245478836713","39.163346131891","38.1186179452594","39.0326697243166","37.3655580614393","39.9462729767212","36.9118832938768","35.3219261514686","34.3505831242467","35.0127438116912","34.5240623659224","38.8906532205892","",
"Belarús","BLR","Gasto (% del PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.6304347826087","36.3654822335025","29.9409880290002","28.7417114898314","27.723455606003","27.2144044925442","25.9043438755499","27.0587667676559","25.3401651010532","26.8710548994946","24.6783838275634","28.2128169988623","29.2698762597066","30.250762674224","32.4134847792902","34.6577822535411","33.9503611411595","31.7738362587998","30.2074804270194","25.4492994190304","27.6224227639515","28.2546964798114","27.410400205909","28.110499205426","29.4170537971155","29.3216054007539","28.1637805187554","28.5883479992147","29.9281396840657","",
"Belice","BLZ","Gasto (% del PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.6627659685221","16.951086721274","18.2011830074724","19.7222339738664","21.0865165739372","18.6389919772413","18.6959604775115","19.3057288847601","19.2194619380677","19.8743101761509","17.8692973190015","19.3944318281348","18.8907914847831","21.4000777364384","25.4333739236091","24.6849211518612","25.6262588853333","23.8592086095933","23.4306600890779","25.3300101495675","24.8509071569801","24.8531512484353","22.9396449643055","24.269638208534","24.7947790332231","26.0704486300788","26.5118281586527","27.4439952972994","","","","",
"Bermudas","BMU","Gasto (% del PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Gasto (% del PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","11.9714543272277","12.1675796194547","11.6792372734338","13.0645371205557","14.1920657191241","14.5284411457768","17.5620012095936","20.3773917815907","18.9761004512685","17.7068003466498","18.8322628754362","19.688854008682","19.6762972839685","20.5041202732739","20.5536490053406","24.2449169289855","28.7844354599794","28.2076378858982","27.2111987248072","25.9831530558235","23.9380392527656","21.8110433637866","","","","","","","","","","","","","","",
"Brasil","BRA","Gasto (% del PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.7014530840445","31.3064734506666","30.7940989613241","30.8363376486568","32.0693994463665","36.924419825549","36.4916011293298","36.2476538726346","35.453999893748","34.7874528376371","39.2127972654609","",
"Barbados","BRB","Gasto (% del PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.98426546191","25.7947452460444","28.1038131576123","26.8964602465382","29.257190845321","30.8990249602561","33.9877794702877","34.3530348318186","32.2707872188477","35.5168432672911","35.5163416345747","33.451698272412","35.2189514860896","33.8049681558332","","","","","",
"Brunei Darussalam","BRN","Gasto (% del PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bhután","BTN","Gasto (% del PIB)","GC.XPN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","15.9272888176602","14.4767214328522","16.8474733067438","21.8599144595702","17.5249458366688","","22.1052657553673","21.3313652956594","21.4239137889667","20.4451090360374","18.99815954426","18.4597117806252","20.352326778682","21.0312912513236","24.3369737343369","20.3876360655992","17.8380164072408","18.9884963075733","19.8501566639474","20.8371156688984","19.0654605492434","19.0972156569528","17.4875607385925","20.2993281163916","19.7995280256013","18.8212941086102","23.1251394828451","23.86799607961","22.2296887207665","22.3893699558757","20.9224369861204","20.6252335047624","18.6576264888817","19.5580899635546","19.2337921829538","18.6342176449303","20.4687942505428","17.9426721116893","25.5544245921107","",
